Código;Nombre;Dirección;C.P.;Municipio;Pedanía;Teléfono;Fax;Email;URL Real;URL Corta;Latitud;Longitud;Descripción;Tipo;Subtipo;Foto 1;Foto 2;Foto 3;Foto 4;Foto 5;Foto 6;Foto 7;Foto 8;Foto 9;Foto 10;Foto 11;Foto 12;Foto 13;Foto 14;Foto 15;Foto 16;Foto 17;Foto 18;Foto 19;Foto 20
5155;Paisaje Lunar;Carretera de las Baños de Fortuna;;Abanilla;LOS BAÑOS ;;;;;;-1.073995;38.209723;<p>El conocido Paisaje Lunar de Abanilla es un paraje que se encuentra de camino a los Ba&ntilde,os de Fortuna, la ausencia de vegetaci&oacute,n y la erosi&oacute,n del agua en las tierras arcillosas -Badlands-, hacen de este lugar un sitio espectacular. Estas tierras abarrancadas contrastan con las cercanas huertas de Mahoya, ricas en todo tipo de hortalizas y frutales.</p>;Arquitectura Religiosa;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5155-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5155-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5155-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5155-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5155-3p_g.jpg;;;;;;;;;;;;;;;
5165;PAISAJE PROTEGIDO DE HUMEDAL DE AJAUQUE Y RAMBLA SALADA.;RAMBLA SALADA. Cerrado Temporalmente;30620;Fortuna;RAMBLA SALADA;968685586;;;;;;;PAISAJE DE GRAN IMPORTANCIA POR SUS AFLORAMIENTOS VOLCÁNICOS Y SUS AGUAS CON EL ÍNDICE DE SALINIDAD MÁS ALTO DE EUROPA.RUTAS DE SENDERISMO Y AVISTAMIENTO DE AVES. AULA DE NATURALEZA CON ACTIVIDADES PARA NIÑOS ( CON RESERVA PREVIA).;Arquitectura Religiosa;;;;;;;;;;;;;;;;;;;;;
8724;Palacete de los Marqueses de Pidal. Carrascalejo ;Paraje del Carrascalejo;30180;Bullas;;968 652 244;;turismo@bullas.es;;;-1.709941;38.0628779;<p>Aunque actualmente no es un recurso visitable, en el paraje del Carrascalejo se pueden ver los exteriores del palacete de los Marqueses de Pidal. De estilo neocl&aacute,sico e influencia de las villas italianas, se desconoce qui&eacute,n fue el arquitecto. Su construcci&oacute,n entre 1861 y 1866 fue promovida por el matrimonio formado por Alfonso Chico de Guzm&aacute,n y Patricia Mu&ntilde,oz, due&ntilde,os de la finca en aquellos momentos. Tras casarse su hija Cristina con el marqu&eacute,s de Pidal, la propiedad&nbsp, terminar&iacute,a pasando, con su descendencia, a esta familia nobiliaria. Destaca en ella Maravillas Pidal (1891 &ndash, 1974), hija de Cristina y nieta de Alfonso y Patricia, monja carmelita conocida como Madre Maravillas y canonizada en 2003 como Santa Maravillas de Jes&uacute,s. Nacida en Madrid, pas&oacute, largas temporadas de su infancia y juventud en El Carrascalejo.&nbsp,<br />Enclavado en un paraje de larga tradici&oacute,n vitivin&iacute,cola, el palacete tiene la particularidad de albergar en su interior la bodega en activo m&aacute,s antigua de cuantas hoy producen vino en el territorio de la DOP &ldquo,Bullas&rdquo,, ya que se remonta a mediados del siglo XIX.</p><p>&nbsp,</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8724-1p_g.jpg;;;;;;;;;;;;;;;;;;;
8710;Palmeral de Cabo de Palos;Cabo de Palos;30370;Cartagena;CABO DE PALOS;;;;;;-0.703812;37.630616;<p>La Regi&oacute,n de Murcia se encuentra salpicada de peque&ntilde,os palmerales de un elevado inter&eacute,s paisaj&iacute,stico y cultural. Podemos encontrar palmerales aut&oacute,ctonos, en forma de masas homog&eacute,neas de palmeras, como el existente en Cabo de Palos, un emblem&aacute,tico lugar recientemente recuperado y puesto en valor.</p><p>Las especies de palmeras que adornan este parque son muy r&uacute,sticas y resistentes a todo tipo de suelos siempre que tenga humedad y la cercan&iacute,a del mar. La palma datilera o palmera real (Phoenix dactylifera), es una palmera frutal cuyo fruto es el d&aacute,til, oriunda del Norte de &Aacute,frica y oeste de Asia.</p><p>El Palmeral de Cabo de Palos es el mayor y mejor conservado de la zona. Como cualquier masa arb&oacute,rea tiene un evidente valor ecol&oacute,gico y paisaj&iacute,stico, pero en este caso, el palmeral da abrigo a una gran cantidad de especies av&iacute,colas estables y alimento y lugar seguro de reposo a aves migratorias como el pai&ntilde,o mediterr&aacute,neo.&nbsp,</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-8710-1p_g.JPG;;;;;;;;;;;;;;;;;;;
5398;Palmeral de San Antón;C/ El Palmeral, s/n.;03300;Orihuela;;;;;;;-0.941250;38.092773;¿Te gustaría conocer un manantial de aguas medicinales? Entonces debes acercarte a El Palmeral de San Antón, situado al pie de la ladera levante del monte de San Miguel. Esta zona, por la que pasa el antiguo Camino Real de Callosa de Segura y cuyo sistema de riego se concentra en el palmeral a partir de la acequia de Callosa de Segura y de los azarbes del Escorratel y de las Fuentes, se caracteriza por la existencia de manantiales que dieron lugar a la construcción de un Balneario hoy en desuso. Las hileras de palmeras  van formando parcelas aproximadamente rectangulares, donde a lo largo del tiempo se han sucedido cultivos variables propios de la huerta. Las únicas construcciones que se daban en el palmeral eran las casas de labranza.;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5398-1_g.jpg;;;;;;;;;;;;;;;;;;;
6226;Paraje de El Pasico ;Avda. de Roldán  s/n;30700;Torre Pacheco;TORRE PACHECO;968 579 937;;turismo@torrepacheco.es;www.torrepacheco.es;;-0.963357;37.757512;<p style='margin-left:-14.2pt'>El&nbsp,<strong>Paraje de El Pasico</strong>&nbsp,es un lugar ideal para pasar un d&iacute,a en familia o amigos.</p><p style='margin-left:-14.2pt'>Este enclave situado en el Municipio de&nbsp,<strong>Torre Pacheco</strong>&nbsp,ofrece un agradable espacio junto a monumentos emblem&aacute,ticos de nuestra tierra, como el&nbsp,<strong>Molino de Viento</strong>&nbsp,declarado B.I.C.&nbsp, y La&nbsp,<strong>Ermita de El Pasico</strong>&nbsp,que posee un icono natural de la Virgen Mar&iacute,a.&nbsp, Su curiosa historia sobre el hallazgo de la imagen y la curaci&oacute,n milagrosa de un hombre son el inicio de la devoci&oacute,n.</p><p style='margin-left:-14.2pt'>En este paraje se celebran a lo largo del a&ntilde,o fiestas y eventos tradicionales, tales como la <strong>Fiesta de los Molinos</strong> (&uacute,ltimo fin de semana de abril), la <strong>Fiesta de El Pasico</strong> (Lunes de Pascua), y la <strong>Romer&iacute,a de San Miguel</strong> (&uacute,ltimo domingo de septiembre).</p>;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6226-4p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6226-7p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6226-11p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6226-9p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6226-10p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6226-8p_g.jpg;;;;;;;;;;;;;;
7918;Paraje de La Rafa;Paraje de la Rafa, s/n;30180;Bullas;;968 652 244;;turismo@bullas.es;;;-1.672545;38.035957;<p>En este espacio natural, que en su d&iacute,a fue estaci&oacute,n seric&iacute,cola, se hallaba la emblem&aacute,tica Fuente de la Rafa que a trav&eacute,s de su canalizaci&oacute,n aseguraba el abastecimiento de agua en Bullas desde &eacute,poca medieval.</p><p><br />Hoy d&iacute,a La Rafa ofrece numerosos servicios a los visitantes y usuarios de la Ruta: camping, apartamentos, restaurante, piscina, instalaciones deportivas&hellip, y es origen de varios senderos de peque&ntilde,o recorrido. Tambi&eacute,n en este paraje se ha instalado el Centro de Agroecolog&iacute,a y Medio Ambiente (CEAMA).</p><p>&nbsp,</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-20p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-6p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-7p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-8p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-9p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-10p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-11p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-12p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-13p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-14p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-15p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-16p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-17p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-18p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-19p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7918-2p_g.jpg
6346;Paraje de 'Las Cuestas';Calle Cruz;30859;Aledo;;968484422;968484423;empleo@aledo.es;;;-1.574112;37.792582;<p>Cuando todav&iacute,a la muralla aledana cercaba la villa medieval en su totalidad, otorg&aacute,ndole su car&aacute,cter inexpugnable y haci&eacute,ndola punto estrat&eacute,gico ineludible codiciado por cristianos y musulmanes, era en este lugar donde se encontraba la entrada principal de la fortaleza, descendiendo desde &eacute,sta por la ladera del cerro a las tierras de cultivo cercanas el sinuoso camino que da nombre al lugar. La muralla por el devenir hist&oacute,rico perder&iacute,a su utilidad, abri&eacute,ndose nuevas salidas en la expansi&oacute,n urbana del pueblo, y aunque la puerta principal desaparecer&iacute,a, hasta bien entrado el siglo XX ser&iacute,a &eacute,ste el punto de inicio del principal camino que un&iacute,a a las poblaciones vecinas de Aledo y Totana y sus gentes. Hoy, dentro de un entorno recuperado y perfectamente acondicionado para el visitante, es posible todav&iacute,a imaginar y descubrir en los restos arquitect&oacute,nicos conservados la magnitud militar y estrat&eacute,gica que ostent&oacute, este enclave. El aspecto geol&oacute,gico tambi&eacute,n est&aacute, muy presente en este lugar, con formas imposibles de gran belleza en las durante miles de a&ntilde,os erosionadas paredes del cerro, encontr&aacute,ndonos restos f&oacute,siles en los lugares m&aacute,s insospechados, cre&aacute,ndose en conjunto un entorno patrimonial cultural y natural de indudable belleza.</p>;Arquitectura Civil;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6346-1p_g.jpg;;;;;;;;;;;;;;;;;;;
5171;Paraje de Santa Ana;Carretera de Pinoso s/n (dirección Mahoya);;Abanilla;ABANILLA;;;;;;-1.053035;38.206939;<p>Cada 26 de julio es costumbre celebrar el d&iacute,a de los abuelos: Santa Ana y San Joaqu&iacute,n en la abanillera Ermita de Santa Ana (situada en la carretera de Abanilla a Pinoso), cuando baja el sol y da paso a la noche veraniega, las im&aacute,genes de los padres de la Virgen Mar&iacute,a son sacadas en procesi&oacute,n por este paraje y acompa&ntilde,adas por buena parte de la poblaci&oacute,n asistente. El emblem&aacute,tico lugar donde se emplaza la Ermita se llama &quot,Santa Ana&quot,, aqu&iacute, existi&oacute, un sistema de defensa romano y posteriormente un castillo &aacute,rabe cuya principal funci&oacute,n era la de vig&iacute,a. Por el ambiente musulm&aacute,n que envolvi&oacute, este altozano, cada mes de octubre se celebra una comida de convivencia entre las asociaciones festeras de moros y cristianos y una representaci&oacute,n de la toma del castillo. Es evidente actualmente, una parte de la muralla de tapial que proteg&iacute,a este lugar de vigilancia. En las proximidades de la ermita existe un aljibe muy bien conservado cuyo origen podr&iacute,a remontarse a &eacute,poca medieval isl&aacute,mica, aunque posteriormente sufriera importantes remodelaciones. Se trata de una estructura formada por tres b&oacute,vedas paralelas que determinan tres aljibes independientes rectangulares, comunicados por puertas laterales.</p>;Arquitectura Religiosa;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5171-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5171-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5171-4p_g.jpg;;;;;;;;;;;;;;;;;
6600;Paraje del Agua Salá;Avenida Principe s/n;30820;Alcantarilla;ALCANTARILLA;968868500;;cultura@ayto-alcantarilla.es;;;-1.2149555;37.9790652;<p>Tambi&eacute,n conocido como la Fuenteamarga, por el sabor del agua a la que se atribuyen propiedades digestivas. Ubicado en la margen izquierda del R&iacute,o Segura, es un aut&eacute,ntico pulm&oacute,n natural, de la poblaci&oacute,n, al poseer una abundante vegetaci&oacute,n y una situaci&oacute,n privilegiada, a la que no llega ning&uacute,n ruido de tr&aacute,fico, pese a la cercan&iacute,a con la carretera nacional, al encontrarse resguardado por las huertas lim&iacute,trofes. Constituye un delicioso lugar de esparcimiento.</p><p><br />En este espacio, situado en la margen derecha del r&iacute,o Segura, se encuentra el nacimiento de agua salada, donde se ha realizado esta ordenaci&oacute,n l&uacute,dico y recreativo para la poblaci&oacute,n de Alcantarilla y lugar de importante arraigo popular por la concurrencia a la zona, junto a la Ermita de la Patrona y frente a una de las &aacute,reas m&aacute,s importantes de la historia, cultura, costumbres y tradiciones de este municipio ya que se encuentra en este n&uacute,cleo el Museo de la Huerta, la conocida Rueda de Alcantarilla, junto con el legado medieval de los arcos o acueducto que contempla todo este espacio.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6600-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-6600-1p_g.jpg;;;;;;;;;;;;;;;;;;
7917;Paraje del Portugalés - Venta del Pino;;30180;Bullas;;968 652 244;;turismo@bullas.es;;;-1.7456728;37.9965347;<p>En este pasillo natural que une los t&eacute,rminos municipales de Bullas y Ceheg&iacute,n se entremezclan los vi&ntilde,edos con otros cultivos muy caracter&iacute,sticos de la zona como el almendro. La vid va adquiriendo cada vez m&aacute,s protagonismo conforme avanzamos, siempre teniendo como principal punto de referencia el pico de la Lavia, a cuyo pie se extiende el paraje de la Venta del Pino. La tierra ofrece una aut&eacute,ntica combinaci&oacute,n de colores entre el blanco calc&aacute,reo y el rojo almagra, a los que se suma el verde de la gran superficie forestal que domina este paisaje de extraordinaria belleza.<br />Se trata de una orograf&iacute,a recortada, con elevaciones como los Cuchillos y la propia Lavia, por donde pueden realizarse diversas rutas a pie o en bicicleta.</p>;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7917-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7917-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7917-6p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7917-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7917-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-7917-3p_g.jpg;;;;;;;;;;;;;;
5068;Paraje del Salto del Usero;Calle Camino del Río;30180;Bullas;BULLAS;643392586;;reservassaltousero@bullas.es;;;-1.672179;38.025794;<p>Situado en el municipio de Bullas y localizado en la ladera noroeste del cerro del Castellar por donde pasan las aguas del r&iacute,o Mula, en un paraje llamado como uno de los espacios naturales de mayor belleza de la Regi&oacute,n de Murcia con gran inter&eacute,s hidrol&oacute,gico, geomorfol&oacute,gico y sedimentol&oacute,gico en el que pueden observarse procesos erosivos generados en una formaci&oacute,n de areniscas y travertinos de notable valor.<br />Esta erosi&oacute,n de materiales en el cauce ha originado su peculiar morfolog&iacute,a en b&oacute,veda, precipit&aacute,ndose el agua hacia la base en una cascada 3-4 metros de altitud y formando una vaera bastante profunda constantemente llena de agua, muy utilizada por los turistas y habitantes de estas tierras en &eacute,poca estival.</p><p>Para informaci&oacute,n sobre<strong> reservas y horarios </strong>puede consultar la web&nbsp,<a href='http://bullas.es/turismo/reservas-salto-del-usero/'>http://bullas.es/turismo/reservas-salto-del-usero/</a></p>;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5068-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5068-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5068-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5068-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5068-9p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5068-6p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5068-7p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5068-8p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5068-5p_g.jpg;;;;;;;;;;;
5166;PARAJE HUMEDO FUENTE CAPUTA;FUENTE CAPUTA;;Mula;MULA;968661501;;;turismodemula.wordpress.com;;-1.5006361;38.079439;<p>Fuente Caputa es el nombre de origen romano con el que se conoce este emblem&aacute,tico paraje mule&ntilde,o. Es un sistema de charcas que se forman por la presencia de un manantial del que afloran las aguas que se han filtrado en los extensos campos del Ardal y las laderas de las sierras y colinas que lo rodean. Las sucesivas charcas, enclavadas entre monta&ntilde,as y lomas, se encuentran desniveladas favoreciendo que el agua forme peque&ntilde,as cascadas para pasar de unas a otras. La vegetaci&oacute,n circundante es la propia de los cursos de agua como la adelfa, el taray y el junco, que unida a la presencia del agua y el ruido de sus saltos hacen de Fuente Caputa un paraje de considerable inter&eacute,s paisaj&iacute,stico y medioambiental.</p>;Otros;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5166-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5166-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/monumentos/recurso-1-5166-2p_g.jpg;;;;;;;;;;;;;;;;;
